Packet ID,TIME,Size,eth.src,eth.dst,IP.src,IP.dst,IP.proto,port.src,port.dst
501355,1645404135,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.8.66,6,24835,443
501587,1645404135,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,44917
501591,1645404135,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,44917,443
502699,1645404135,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.140.18,6,56474,443
502712,1645404135,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.98.140.18,149.171.0.34,6,443,56474
502714,1645404135,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.140.18,6,56474,443
503025,1645404135,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
503037,1645404135,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
503044,1645404135,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
503304,1645404136,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
503306,1645404136,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
503307,1645404136,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
503975,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
504306,1645404136,105,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.111.224.0,149.171.0.34,6,443,42902
504310,1645404136,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,32545,443
504313,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.111.224.0,6,42902,443
504315,1645404136,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,32545
504316,1645404136,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,32545
504656,1645404136,1514,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
504670,1645404136,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
504675,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,32545,443
504695,1645404136,1170,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
504795,1645404136,2142,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
504800,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
505725,1645404136,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,46682,443
505728,1645404136,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,46682
506462,1645404136,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,38483
506481,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,38483,443
507489,1645404136,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,46682
507501,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,46682,443
507848,1645404136,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,37931
507860,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,37931,443
508811,1645404136,78,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,169.56.125.228,6,49634,443
510806,1645404136,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,51257
510828,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,51257,443
511047,1645404136,102,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,40.100.145.162,149.171.0.34,6,443,9303
511070,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.100.145.162,6,9303,443
513916,1645404136,78,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,169.56.125.228,149.171.0.34,6,443,49634
513947,1645404136,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,169.56.125.228,6,49634,443
518546,1645404137,106,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,15369
518550,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,15369,443
519974,1645404137,105,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.111.224.0,149.171.0.34,6,443,11451
519975,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.111.224.0,6,11451,443
520011,1645404137,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,2185,443
520017,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,2185
521588,1645404137,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,2185
521605,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,2185,443
521809,1645404137,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
521819,1645404137,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
521848,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
521937,1645404137,571,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
521941,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522264,1645404137,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
522268,1645404137,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
522269,1645404137,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
522270,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
522273,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
522275,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
522345,1645404137,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
522349,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
522380,1645404137,286,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
522437,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
522588,1645404137,4362,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522597,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522598,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522599,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522600,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522705,1645404137,118,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522710,1645404137,116,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522712,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522730,1645404137,224,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522737,1645404137,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522775,1645404137,1484,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522776,1645404137,1264,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522779,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
522780,1645404137,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
522812,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525189,1645404137,123,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
525196,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
525242,1645404137,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
525245,1645404137,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
525254,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
525256,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
525289,1645404137,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,20679,443
525295,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,20679
525324,1645404137,351,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
525328,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
525414,1645404137,666,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525415,1645404137,896,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525417,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
525422,1645404137,287,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525428,1645404137,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525433,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
525448,1645404137,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,35155,443
525451,1645404137,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,35155
525692,1645404137,107,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,74.125.200.189,149.171.0.34,6,443,38905
525694,1645404137,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,74.125.200.189,6,38905,443
527575,1645404138,121,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
527576,1645404138,103,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.234,149.171.0.34,6,443,43838
527598,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.234,6,43838,443
528421,1645404138,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,30072,443
528424,1645404138,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,30072
528427,1645404138,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,1973,443
528432,1645404138,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,1973
528965,1645404138,156,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
528997,1645404138,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
529554,1645404138,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,216.218.206.116,149.171.0.34,6,36470,2323
529667,1645404138,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,1973
529690,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,1973,443
529718,1645404138,141,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
529719,1645404138,128,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
529720,1645404138,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
529721,1645404138,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
529751,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
529752,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
529753,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
529754,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
529800,1645404138,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.35,6,27105,443
529810,1645404138,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.35,149.171.0.34,6,443,27105
530314,1645404138,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,30072
530326,1645404138,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,30072,443
535905,1645404139,117,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,15988,443
535910,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,15988,443
535916,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,15988
535921,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,15988
535929,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,15988,443
538314,1645404139,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,44265,443
538318,1645404139,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42827,443
538320,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,44265
538323,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42827
539891,1645404139,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,44265
539900,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,44265,443
539944,1645404139,79,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,42827
539957,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,42827,443
540117,1645404139,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
540132,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
540549,1645404139,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
540559,1645404139,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
540574,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
540696,1645404139,707,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
540724,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
541946,1645404139,266,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
541954,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
541969,1645404139,118,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
541975,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
541980,1645404139,662,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
541984,1645404139,224,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
541986,1645404139,1611,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
542001,1645404139,85,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
542007,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
542014,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
542025,1645404139,85,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
542107,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
543422,1645404139,769,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
543425,1645404139,272,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
543437,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
543494,1645404139,229,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
543497,1645404139,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
543513,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
543540,1645404139,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.204.14,6,32060,443
543548,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.204.14,149.171.0.34,6,443,32060
544326,1645404139,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,46287
544338,1645404139,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,46287,443
544599,1645404139,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.104.238.162,149.171.0.34,6,25089,2083
547177,1645404140,95,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.98.0.194,149.171.0.34,6,443,46839
547180,1645404140,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.98.0.194,6,46839,443
547303,1645404140,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,37135,443
547304,1645404140,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,172.217.24.42,149.171.0.34,6,443,37135
547311,1645404140,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,172.217.24.42,6,37135,443
547860,1645404140,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,24446,443
547861,1645404140,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,24446
547862,1645404140,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.5,149.171.0.34,6,443,24446
548189,1645404140,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.5,6,24446,443
556329,1645404141,139,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.67.10,149.171.0.34,6,443,43893
556337,1645404141,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.67.10,6,43893,443
557364,1645404141,1494,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
557366,1645404141,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
557382,1645404141,1170,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
557397,1645404141,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
557538,1645404141,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
557708,1645404141,579,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,40.74.219.49,149.171.0.34,6,443,18329
557731,1645404141,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,40.74.219.49,6,18329,443
557811,1645404141,2142,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.3,149.171.0.34,6,443,4963
557815,1645404141,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.3,6,4963,443
563830,1645404141,78,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,169.56.125.228,6,49634,443
564948,1645404141,93,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.195,6,53398,443
564954,1645404141,93,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.195,149.171.0.34,6,443,53398
564955,1645404141,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,142.250.66.195,149.171.0.34,6,443,53398
565441,1645404141,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,142.250.66.195,6,53398,443
565451,1645404141,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,44917
565462,1645404141,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,44917,443
567896,1645404141,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,169.56.125.228,149.171.0.34,6,443,49634
573267,1645404142,86,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,1636,443
573271,1645404142,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,1636
573663,1645404142,210,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,1989
573906,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,18175,80
573908,1645404142,368,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,1989,80
573912,1645404142,74,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,25450,80
575132,1645404142,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,38483
575222,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,38483,443
576803,1645404142,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,37931
576826,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,37931,443
576934,1645404142,82,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.18,149.171.0.34,6,443,1636
576960,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.18,6,1636,443
578108,1645404142,66,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,25450
578129,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,25450,80
578140,1645404142,430,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,25450,80
578141,1645404142,78,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,25450,80
578154,1645404142,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,18175
578155,1645404142,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,18175
578176,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,18175,80
578902,1645404142,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,1989
579273,1645404142,87,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.108.40.15,149.171.0.34,6,443,51257
579282,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.108.40.15,6,51257,443
582456,1645404142,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,25450
582462,1645404142,145,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,188.172.208.135,149.171.0.34,6,80,25450
582480,1645404142,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,188.172.208.135,6,25450,80
587498,1645404143,83,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,157.240.8.10,6,12664,443
587501,1645404143,60,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,157.240.8.10,149.171.0.34,6,443,12664
588515,1645404143,551,3c:61:04:50:2f:c9,b8:38:61:70:8c:c0,52.163.231.110,149.171.0.34,6,443,26066
589523,1645404143,60,b8:38:61:70:8c:c0,3c:61:04:50:2f:c9,149.171.0.34,52.163.231.110,6,26066,443
